client_id: -LtPNkt7PDVc8m3oSxkj
greeting,Leanne,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),A little stressed as I'm Stuck in traffic and running late,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,no,,,,,,,,
request(from),Birmingham,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),Burger and fries,"{'intent': 'inform', 'entity': ['burger'], 'entity_type': 'food', 'polarity': '+'}",,missing fries,,,,,,,,,
request(filling),Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Very healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),Vegan,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
request(time),Quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
inform(food),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtZisx9nofYIOsklBaP
,Hi! I don't know what to have for dinner tonight?,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Jess,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),"I'm fine thank you, everything is fine","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Manchester,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),Usually some type of vegetable with maybe pasta or bread,"{'intent': 'inform', 'entity': ['pasta', 'bread'], 'entity_type': 'food', 'polarity': '+'}",,missing vegetables,,,,,,,,,
request(filling),I'd rather have a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),"Somewhat healthy, but not too boring","{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),I'm vegan!,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
request(time),Something quickish preferably,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,inform,FALSE,time,,quickish --> quick,,,,
inform(food),I LOVE AVOCADO!!,"{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,also yes,,,,
inform(food),"I do enjoy a bit of sweet potato, thank you","{'intent': 'inform', 'entity': ['potato'], 'entity_type': 'food', 'polarity': '+'}",,sweet potato instead of potato,,,,,also yes,,,,
inform(food),That looks like a good lunch meal,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),"No thank you, that's enough for now","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LteXBCSCkb_KZwzQ3_H
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),extremely healthy please,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),nothing,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),really quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),thats amazing thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),no im fine,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt_836z6Ju3FqGdZ7By
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Alex,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),"I'm good, thank you","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Estonia,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),Pasta and veggies,"{'intent': 'inform', 'entity': ['pasta'], 'entity_type': 'food', 'polarity': '+'}",,missing vegetables,,,,,veggies --> vegetables,,,,
request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),mildly,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),i have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),its great,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),i love it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtZiSh9m537jLKgZi-k
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Jess,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),yes thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Dorset,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),"Baked potato with cheese, and ham or pasta","{'intent': 'inform', 'entity': ['baked potato', 'cheese', 'pasta'], 'entity_type': 'food', 'polarity': '+'}",,missing ham,,,,,,,,,
request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),medium,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),weight watchers,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
inform(food),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtZj5rJiFrPxxNk0wlz
,"hello cora, what should i have for dinner tonight","{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,john,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),yes fine thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),uk,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),"spaghetti bolognese, chicken pasta, pie and mash, sausages, mash and vegetables","{'intent': 'inform', 'entity': ['pasta', 'sausage', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,"missing spaghetti bolognese, chicken, pie, mash",,,,,,,,,
request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),quite healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),"lovely, but what would i have with it?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),ooh nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),yes please- not salmon,"{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
inform(food),hmmm i like meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
inform(food),its not going to fill me up,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
client_id: -LtFkjQ8T31ezXZZX6Je
,HELLO,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,YS ALL GOOD,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),LIGHT DINNER,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),QUITE,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),TIME,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),POSSIBLY,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,yes,,,,,,,,
request(another),YES,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
inform(food),YES,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),YES,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",X,,,,,,,,,,
client_id: -LtUzUgWlXFISxb87gsn
,what recipe do you suggest using rice,"{'intent': 'inform', 'entity': ['rice'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
greet_back,ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt_IQFWWP4LeD_2cwwl
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,john,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),athens greece,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),chicken,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,missing chicken,,,,,,,,,
request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),a lot,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),fast,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),nice,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt_7sIHku7GNZbqrGVC
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Pete,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,yes,,,,,,,,
request(mood),"i'm good thanks, how are you?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),"I live in Liverpool, England","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),I eat most things and have a varied diet,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtZx-0y3YdVIWQOUaG5
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,christine,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),yes I'm feeling fine thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Near Newcastle upon Tyne,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),"it varies buti like something simple tasty and quick to prepare - often a sandwich, or a tin of soup, fish fingers pre prepared meals etc etc","{'intent': 'inform', 'entity': ['sandwich', 'soup', 'fish'], 'entity_type': 'food', 'polarity': '+'}",,"`'pre prepared meals""…",,,,,,,,,
request(filling),a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),healthy as long as it is tasty,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),i prefer quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),"too many ingredients for me. i don't use spices or stir fry sauce and don't keep them in the house, if i made this meal i would just use the oil and the broccoli and pepper. with salt and pepper","{'intent': 'inform', 'entity': ['spices', 'sauce', 'broccoli', 'pepper', 'salt'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
inform(food),don't like the sound of that at all and i don't have a blender. it wouldn't make me feel full,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),not appealing at all to me,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"i've never tried any milk but cows milk , don't like spinach and i don't have a smoothie maker. drinks just don't make me feel full","{'intent': 'inform', 'entity': ['milk', 'spinach', 'drink'], 'entity_type': 'food', 'polarity': '-'}",,specifies tools she doesn't have,,,,,,,,,
inform(food),"that looks more appealing, I like most common vegetables and would happily make a dish like this with veg i enjoy","{'intent': 'inform', 'entity': ['vegetables', 'dish'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
client_id: -Lt_1Gh7_Hs__MtO0vLX
,Hello!,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,"My name is I., nice to meet you :)","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),"Yes, I am well, thank you. What will you be recommending me?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),"I live in East Midlands, United Kingdom.","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),"I do not have a usual dinner, I always just grab what's at hand, what's easy to make, or go out for a quick dinner by myself. I do like soups, though. And omelettes, because they are quick to make, and I'm impatient.","{'intent': 'inform', 'entity': ['soup'], 'entity_type': 'food', 'polarity': '-'}",,missing omelettes,,,,,,,,,
request(filling),"Sorry, I am a bit unfamiliar with AI humour, you took me by surprise :) I'm not hungry at all right now, as I've had a rather large lunch at work just now.","{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),"Fairly healthy, but also tasty.","{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),"No special diets or allergies, I'm all right with most things, I just don't like peas and beans.","{'intent': 'inform', 'entity': ['peas', 'beans'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
request(time),"Definitely something quick, thank you!","{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),"Yes, it's easy to make, and looks really nice, but it would leave me starving! :)","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
