224,inform(food),Definitely,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
225,request(another),I'm good,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
226,inform(food),Indeed,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
227,request(another),"That'll do, thanks","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
228,inform(food),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
229,request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
230,client_id: -LtUzZf_4xnypn7ohHGL,,,,,,,,,,,,,
231,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
232,greeting,Leanne,"{'intent': 'inform', 'entity': 'Leanne', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
233,request(mood),A little stressed as I'm Stuck in traffic and running late,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
234,request(from),Birmingham,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
235,request(usual_dinner),Burger and fries,"{'intent': 'inform', 'entity': ['burger', 'fries'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
236,request(filling),Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
237,request(healthy),Very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
238,request(diet),Vegan,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
239,request(time),Quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
240,inform(food),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
241,inform(food),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
242,request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
243,client_id: -LtZisx9nofYIOsklBaP,,,,,,,,,,,,,
244,,Hi! I don't know what to have for dinner tonight?,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
245,greeting,Jess,"{'intent': 'inform', 'entity': 'Jess', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
246,request(mood),"I'm fine thank you, everything is fine","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
247,request(from),Manchester,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
248,request(usual_dinner),Usually some type of vegetable with maybe pasta or bread,"{'intent': 'inform', 'entity': ['pasta', 'bread', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
249,request(filling),I'd rather have a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
250,request(healthy),"Somewhat healthy, but not too boring","{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
251,request(diet),I'm vegan!,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
252,request(time),Something quickish preferably,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
253,inform(food),I LOVE AVOCADO!!,"{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
254,inform(food),"I do enjoy a bit of sweet potato, thank you","{'intent': 'inform', 'entity': ['seet potato'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
255,inform(food),That looks like a good lunch meal,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
256,request(another),"No thank you, that's enough for now","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
257,client_id: -LteXBCSCkb_KZwzQ3_H,,,,,,,,,,,,,
258,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
259,request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
260,request(healthy),extremely healthy please,"{'intent': 'inform', 'entity': 1, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
261,request(diet),nothing,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
262,request(time),really quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
263,inform(food),thats amazing thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
264,request(another),no im fine,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
265,client_id: -Lt_836z6Ju3FqGdZ7By,,,,,,,,,,,,,
266,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
267,greeting,Alex,"{'intent': 'inform', 'entity': 'Alex', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
268,request(mood),"I'm good, thank you","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
269,request(from),Estonia,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
270,request(usual_dinner),Pasta and veggies,"{'intent': 'inform', 'entity': ['pasta', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
271,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
272,request(healthy),mildly,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
273,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
274,request(time),i have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
275,inform(food),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
276,request(another),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
277,inform(food),its great,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
278,request(another),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
279,inform(food),i love it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
280,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
281,client_id: -LtZiSh9m537jLKgZi-k,,,,,,,,,,,,,
282,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
283,greeting,Jess,"{'intent': 'inform', 'entity': 'Jess', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
284,request(mood),yes thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
285,request(from),Dorset,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
286,request(usual_dinner),"Baked potato with cheese, and ham or pasta","{'intent': 'inform', 'entity': ['baked potato', 'cheese', 'pasta', 'ham'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
287,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
288,request(healthy),medium,"{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
289,request(diet),weight watchers,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
290,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
291,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
292,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
293,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
294,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
295,inform(food),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
296,client_id: -LtZj5rJiFrPxxNk0wlz,,,,,,,,,,,,,
297,,"hello cora, what should i have for dinner tonight","{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
298,greeting,john,"{'intent': 'inform', 'entity': 'John', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
299,request(mood),yes fine thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
300,request(from),uk,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
301,request(usual_dinner),"spaghetti bolognese, chicken pasta, pie and mash, sausages, mash and vegetables","{'intent': 'inform', 'entity': ['pasta', 'sausage', 'vegetables', 'spaghetti bolognese', 'chicken', 'pie', 'mash'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
302,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
303,request(healthy),quite healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
304,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
305,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
306,inform(food),"lovely, but what would i have with it?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
307,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
308,inform(food),ooh nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
309,request(another),yes please- not salmon,"{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
310,inform(food),hmmm i like meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
311,inform(food),its not going to fill me up,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
312,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
313,client_id: -LtFkjQ8T31ezXZZX6Je,,,,,,,,,,,,,
314,,HELLO,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
315,request(mood),YS ALL GOOD,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
316,request(filling),LIGHT DINNER,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
317,request(healthy),QUITE,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
318,request(diet),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
319,request(time),TIME,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
320,inform(food),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
321,inform(food),POSSIBLY,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
322,request(another),YES,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
323,inform(food),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
324,inform(food),YES,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
325,request(another),YES,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
326,inform(food),NO,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
327,client_id: -LtUzUgWlXFISxb87gsn,,,,,,,,,,,,,
328,,what recipe do you suggest using rice,"{'intent': 'inform', 'entity': ['rice'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
329,greet_back,ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
330,client_id: -Lt_IQFWWP4LeD_2cwwl,,,,,,,,,,,,,
331,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
332,greeting,john,"{'intent': 'inform', 'entity': 'John', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
333,request(mood),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
334,request(from),athens greece,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
335,request(usual_dinner),chicken,"{'intent': 'inform', 'entity': ['chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
336,request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
337,request(healthy),a lot,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
338,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
339,request(time),fast,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
340,inform(food),nice,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
341,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
342,client_id: -Lt_7sIHku7GNZbqrGVC,,,,,,,,,,,,,
343,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
344,greeting,Pete,"{'intent': 'inform', 'entity': 'Pete', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
345,request(mood),"i'm good thanks, how are you?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
346,request(from),"I live in Liverpool, England","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
347,request(usual_dinner),I eat most things and have a varied diet,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
348,client_id: -LtZx-0y3YdVIWQOUaG5,,,,,,,,,,,,,
349,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
350,greeting,christine,"{'intent': 'inform', 'entity': 'Christine', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
351,request(mood),yes I'm feeling fine thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
352,request(from),Near Newcastle upon Tyne,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
353,request(usual_dinner),"it varies buti like something simple tasty and quick to prepare - often a sandwich, or a tin of soup, fish fingers pre prepared meals etc etc","{'intent': 'inform', 'entity': ['sandwich', 'soup', 'fish'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
354,request(filling),a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
355,request(healthy),healthy as long as it is tasty,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
356,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
357,request(time),i prefer quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
358,inform(food),"too many ingredients for me. i don't use spices or stir fry sauce and don't keep them in the house, if i made this meal i would just use the oil and the broccoli and pepper. with salt and pepper","{'intent': 'inform', 'entity': ['spices', 'sauce', 'broccoli', 'pepper', 'salt'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
359,inform(food),don't like the sound of that at all and i don't have a blender. it wouldn't make me feel full,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
360,inform(food),not appealing at all to me,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
361,inform(food),"i've never tried any milk but cows milk , don't like spinach and i don't have a smoothie maker. drinks just don't make me feel full","{'intent': 'inform', 'entity': ['milk', 'spinach', 'drink'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
362,inform(food),"that looks more appealing, I like most common vegetables and would happily make a dish like this with veg i enjoy","{'intent': 'inform', 'entity': ['vegetables', 'dish'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
363,client_id: -Lt_1Gh7_Hs__MtO0vLX,,,,,,,,,,,,,
364,,Hello!,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
365,greeting,"My name is I., nice to meet you :)","{'intent': 'inform', 'entity': 'I', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
366,request(mood),"Yes, I am well, thank you. What will you be recommending me?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
367,request(from),"I live in East Midlands, United Kingdom.","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
368,request(usual_dinner),"I do not have a usual dinner, I always just grab what's at hand, what's easy to make, or go out for a quick dinner by myself. I do like soups, though. And omelettes, because they are quick to make, and I'm impatient.","{'intent': 'inform', 'entity': ['soup', 'omelettes'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
